W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,Product_Code
0.5052894828300696,-0.16947946498767377,0.43007484786932537,0.31596506974467586,0.5670077929512185,-0.1923148755768299,0.020970516955243636,0.49154997937361117,0.08972410894861126,-0.12801681750092198,-0.1318621112424685,0.02474139718181829,0.01291482918801904,0.17504481621821133,0.0069065416461326695,0.43324556106910833,0.21358102063534337,0.007104239633090009,0.22069309103069998,0.255545050893887,0.6049104972405959,0.17849797787134808,0.3920092874936017,-0.06830940854189549,-0.1761525714437005,-0.38861656554397345,0.428538167730169,0.0828834769051795,0.15866976074785719,0.26185227142560663,-0.057346455211406966,0.42244938345500366,0.39578025539396844,0.10091320601119347,0.7397382139319327,0.2786859844786168,0.36391405199698845,0.1774365230527165,-0.1997447222198935,1.0256383113011944,-0.19699926851088284,0.3374432576676669,0.22957763955385208,0.6828056291275213,0.3177233595734056,0.21471512806355453,0.36826861222500223,-0.05865551053205668,0.7418272530613276,0.10097532076357771,0.10846589274017694,1.267101945989769,P11
-0.48914474303489247,-0.40824237078675335,-0.6431273109676682,-0.27429734675502376,-0.4256795469831382,-0.504249603762448,-0.20379277710690466,-0.5046844367232713,-0.3530725585401743,-0.5085946730480178,-0.35281288028718316,-0.28277236702438224,-0.36115397336496036,-0.7330234947815932,-0.44118988035495355,-0.7309280567467439,-0.2183746096271591,-0.6663223198724162,-0.3692767378144512,-0.3537810388523604,-0.5083627552453117,-0.21127547407712616,-0.4539304449036941,-0.46458215766548056,-0.42007926826926867,-0.28878506897882855,-0.3122691337936341,-0.7393611686006383,-0.3321051285218309,-0.3285894119650336,-0.5290297734309919,-0.5399282850337829,-0.3508967719384152,-0.17588705354374867,-0.5536075946580217,-0.27822818409343636,-0.27530007955836533,-0.28319414338695403,0.06639925870069849,-0.5544796234300122,-0.28726277515626475,-0.38060589147888046,-0.3872289197207424,-0.5615884500239838,-0.3950668053340134,-0.3124310945183106,-0.664284004938271,-0.4958762737811188,-0.5947142951452853,-0.4474018118654054,-0.2727511777355915,-0.6161350940793255,P12
0.25668092636382905,0.06928344081140579,-0.02986893448938616,-0.27429734675502376,0.032483840678872576,0.11961985260878819,0.6203393011209724,-0.12151735360908579,0.015924664367147,0.5570233224838506,0.08908865780224619,0.17849827928491854,0.08772858969861491,0.25071717546819505,0.0069065416461326695,-0.14884124783881778,-0.07438939953965829,0.007104239633090009,-0.07429182339187561,-0.1252837551975176,-0.2114898879157364,-0.36718485485651586,0.1612984513852483,0.01094514128282152,-0.013534773559988384,-0.38861656554397345,0.5343677822335694,-0.01989710378304773,0.06051478289391957,-0.7222172008921272,0.32000019936426094,-0.05873945078938959,-0.630900657188059,0.6545137251210777,-0.18408022077517758,0.0930479282879324,-0.0013511660346422817,0.36168878962858475,-0.02231540160616551,-0.3685833958145761,-0.19699926851088284,-0.38060589147888046,-0.3872289197207424,0.06060858955176871,-0.30596803472058604,-0.04885798322737803,-0.14800769635663436,0.90323016861588,0.47451894342000495,0.1923715095350749,0.013161625121234838,-0.4068865340716484,P13
0.4224199640079894,0.22845871134412551,-0.02986893448938616,0.09461666355728848,0.26156553450987796,0.1976035346551927,-0.12887167908618855,0.18501631288226267,0.23732299811153976,0.02421432471791636,0.015438401454007966,0.5628904845426692,0.3121698712304025,0.3263895347181788,1.1271475966488482,0.5787672632960899,0.21358102063534337,0.9050063189737649,0.14694686242505609,0.8648711406401344,0.3822558467434144,0.5682714298198223,0.08439483934913049,0.4072178904064066,0.14908302432372375,0.8093613932377655,0.428538167730169,-0.22545826515950218,-0.03764019496001804,-0.033368570269713495,0.03699020843251001,0.13373608290836772,-0.25756214352186724,0.2854467123811549,0.09306530963695549,0.00022890019259021182,0.4552303565048961,0.36168878962858475,-0.11103006191302951,0.003209059416296083,0.34458177136140844,-0.1113374605489252,0.4939233078143926,-0.20604728455212523,-0.4841655759474408,0.03899972053626616,0.5403607150855477,-0.05865551053205668,0.2072106337786824,0.3751638870780693,0.29907442797806116,0.9532291059782533,P14
0.8367675581183903,2.8548506751340006,2.8831083537824536,2.3818835274936245,1.4833345682752401,2.6930813601401375,2.493366751638875,2.0242183118303534,1.1229163330891108,3.2210683113135214,2.151295835552917,2.484851510831423,2.4817689260376827,2.4452155937177227,2.4714368626521064,2.979875350041285,2.1573813568166043,2.551160131098336,1.4743789773266462,2.235854842569191,2.163493050720867,2.0494105472240247,1.6993706921076044,2.3093270861996147,1.612643205277133,1.30851887606349,1.9101527707777752,2.7551785747990873,2.023614339972672,2.1315842688293007,1.5463768267351816,2.0584914198859408,1.6091304248090919,2.776649048375634,2.9569024572289972,2.5991616868621716,3.103403187234219,1.2829501225079258,2.1955511060654342,2.048067563186093,1.1569533311698454,2.042809986890717,2.6086886538987164,2.3716261651188497,2.1887975424553803,1.8840114995727941,2.433373846551549,1.8651158477638168,1.9001632615070587,2.29448385127951,2.776985386070556,1.1624776659859304,P15
1.7483322651612723,1.4222732403395233,1.3499624125867487,2.4556663295560868,1.4833345682752401,1.7572771755832832,2.9428933397631716,2.407385394944539,2.8941030030442527,2.155450315781653,2.372246604597631,1.562310218212821,2.4817689260376827,2.520887952967706,3.2929469696540976,2.7615927967008127,1.725425726554102,1.9525587448712192,2.5068261778056606,2.5405178874423147,2.534584134882836,1.4257730241064657,1.9300815282159578,1.5167815879524447,2.669658891521262,2.107170848584649,2.121811999784576,2.3440562520461783,2.1217693178266095,2.722025952219941,3.2444367723256877,3.020869088374727,2.8224805942242153,2.776649048375634,2.772138770287575,2.413523630671487,2.190240142155142,2.1120853220993325,2.1955511060654342,2.233963790801529,2.5109059308505732,2.3120784178206724,2.7849190994057436,1.9271997082790262,2.1887975424553803,2.674730833445592,2.8636041037029125,3.1767781375110027,1.9892660313874995,2.0202952849650186,1.3474213717864243,1.3717262259936076,P16
3.3228531227807956,2.4569124988022013,2.346507274363957,1.34892429861915,2.3233007789889264,2.927032406279351,2.568287849659591,2.7139190614358877,2.15610855722961,1.7748724602345574,2.151295835552917,2.100459305573672,1.7336313209317242,3.20193918621756,1.4258785446495723,2.5433102433603407,1.725425726554102,2.4763349578199465,2.2118412633830853,3.0736782159702813,1.4213108823969283,2.0494105472240247,1.6993706921076044,1.4375270381277276,2.0191876999864133,2.107170848584649,1.592663927267574,1.6245921872285878,1.238374517141171,0.9507009020480204,1.5463768267351816,1.7697781193393047,1.1424572827263522,2.0385150228957882,1.848320335580465,2.506342658766829,3.012086882726311,1.9278330555234644,2.3729804266791623,2.048067563186093,2.871959957432101,1.7735415559607617,2.4324582083916892,2.0160849996469907,2.4560938542956627,2.323300018391015,2.9496501551331855,1.690227542464192,1.9001632615070587,1.9288990961935215,1.6333341746432506,1.6855990660051232,P17
2.577027453382074,2.2977372282694817,2.2698499773041716,2.0867523192437747,2.2469402143785913,1.8352608576296878,1.3695502813281335,2.6372856448130504,1.9347102234852176,2.003219173562815,0.9728917339811048,2.177337746625222,2.1077001234847037,2.3695432344677387,2.4714368626521064,1.2336149233175069,2.0133961467291037,1.5784328784792714,2.433079949200017,1.7026945140412246,1.8666201833912914,2.2053199280034144,2.929828484685489,2.2300725363748977,1.612643205277133,1.2086873794983453,1.381004698260773,1.5218116065403606,1.6309944285569216,1.5411425854386607,2.2067334722426004,1.4810648187926687,2.3558074521414754,2.130781776080769,2.864520613758286,2.0422475182901185,2.0076075331393266,2.388463721963135,2.018121785451706,1.2115345389166305,1.1569533311698454,2.760859136037264,1.9037668718706084,1.8383144169110617,1.832402460001671,2.8504462409728797,2.2612817436910033,1.1655626265653174,1.721957721746177,1.8375029074220244,1.919246977500077,1.4763505059974462,P18
1.4168541898729514,1.7406237814049628,2.729793759662883,1.9391867151188498,1.6360556974959104,1.4453424473976653,1.3695502813281335,1.8709514785846793,2.377506890974003,2.3076814580004914,2.4458968609458696,1.9467024234705717,1.5091900393999365,1.7641643604678692,2.2473886516515638,2.5433102433603407,2.7333221971666073,1.8777335715928296,1.4743789773266462,1.4741972303863817,2.163493050720867,2.439183999172499,1.5455634680353687,1.9130543370760298,1.450025407393421,1.30851887606349,2.545130457798178,2.2412756713579514,2.2199242956805474,2.623619004988168,1.7350501540230157,1.962253653037062,2.2624728237249276,2.130781776080769,1.755938492109754,2.9704377992435402,2.28155644666305,2.388463721963135,2.018121785451706,1.0256383113011944,3.594068010595156,1.1452485504575327,1.991882094624122,0.9494615032314152,1.3869086069345342,2.0597269071000825,2.347327795121276,1.8651158477638168,2.1674715711483814,1.8375029074220244,1.7286384422621925,2.1040961860204774,P19
0.33955044518590927,0.6263968876759248,0.12344565963018435,0.02083386149482604,-0.19659785315213282,0.11961985260878819,0.5454182031002563,-0.12151735360908579,0.1635235535300755,0.02421432471791636,-0.1318621112424685,-0.05213704386973184,-0.13671269183317272,0.023700097718243912,0.0069065416461326695,0.21496300772863605,0.06959581054784254,0.007104239633090009,-0.2217842806031634,-0.1252837551975176,-0.13727167108334254,-0.1333207836874313,-0.06941238472310511,-0.22681850819132954,-0.013534773559988384,-0.0891220758485387,0.11104932421996769,0.1856640575934067,0.06051478289391957,0.16344532419383326,-0.057346455211406966,-0.05873945078938959,-0.25756214352186724,-0.26815380672872935,-0.36884390771659964,-0.27822818409343636,-0.0013511660346422817,-0.006815743523151711,0.06639925870069849,0.003209059416296083,0.07379125142526279,0.06817482673771165,-0.12288325146020193,-0.02827670181619594,-0.03867172288030391,0.03899972053626616,0.7124528179460933,-0.5833204264309313,0.029005094017800676,-0.264609434322411,0.29907442797806116,0.011610585943705959,P20
0.25668092636382905,-0.3286547355203935,-0.02986893448938616,-0.12673174263009887,-0.04387672393146255,-0.27029855762323446,0.020970516955243636,0.2616497295050998,-0.27927311395871,0.1764454669367547,0.23638917049872263,0.02474139718181829,0.3869836317409984,0.17504481621821133,-0.1424589323542294,0.1422021566151453,0.14158841559159294,-0.06772093364529957,0.14694686242505609,-0.1252837551975176,-0.0630534542509487,0.2564526682610429,0.007491227313012685,-0.22681850819132954,-0.09484367250184444,-0.48844806210911834,0.428538167730169,-0.43101942653595665,-0.4302601063757685,-0.426996359196807,-0.057346455211406966,-0.15497721763826824,0.1157763701443246,0.10091320601119347,0.5549745269905106,0.1858669563832746,-0.09266747054254997,-0.09894187681108582,-0.11103006191302951,0.003209059416296083,-0.10673576186550097,-0.021581316905606777,0.40580808506087906,-0.2949325759200899,-0.03867172288030391,0.12685742429991034,0.11013045793418394,0.2036769474173806,0.2072106337786824,0.2837676983065721,-0.3680554453545336,-0.4068865340716484,P21
-0.07479714892449163,0.3876339818768452,-0.10652623154917142,-0.05294894056763641,0.5670077929512185,-0.27029855762323446,0.5454182031002563,0.41491656275077404,0.08972410894861126,0.25256103804617386,-0.05821185489423026,0.6397689255942194,-0.36115397336496036,-0.1276446207817235,0.15627201564649473,-0.2943629500657993,0.501551440810345,-0.06772093364529957,-0.0005455947862317087,-0.27761527763407945,-0.0630534542509487,0.5682714298198223,0.007491227313012685,-0.06830940854189549,-0.09484367250184444,-0.7879425518045531,-0.3122691337936341,-0.3282388458477294,0.25682473860179483,0.16344532419383326,0.131326872076427,-0.2512149844871469,-0.25756214352186724,-0.08362030035876795,0.18544715310766652,0.2786859844786168,-0.0013511660346422817,-0.006815743523151711,0.2438285793144265,0.18910528703173216,0.07379125142526279,-0.20109360419224362,-0.12288325146020193,-0.4727031586560192,-0.1277704934937313,0.30257283182719874,0.1961765093644567,0.5534535580166303,0.3854161735395641,-0.4474018118654054,0.20377016035911905,-0.4068865340716484,P22
-0.48914474303489247,-0.3286547355203935,-0.41315541978831244,-0.4956457529424111,-0.5020401115934733,-0.5822332858088525,-0.35363497314833686,-0.4280510201004343,-0.3530725585401743,-0.3563635308291795,-0.2055123675907067,-0.2058939259728321,-0.36115397336496036,-0.43033405778165834,-0.29182440635459145,-0.2943629500657993,-0.29036721467090953,-0.14254610692368916,-0.4430229664200951,-0.4299468000706413,-0.5083627552453117,-0.5230942356359055,-0.5308340569398119,-0.46458215766548056,-0.09484367250184444,-0.48844806210911834,-0.1006099047868332,-0.22545826515950218,-0.3321051285218309,-0.426996359196807,-0.5290297734309919,-0.4436905181849042,-0.630900657188059,-0.45268731309869076,-0.36884390771659964,-0.27822818409343636,-0.18398377505045765,-0.28319414338695403,-0.5546033634473495,-0.27563528200685805,-0.4677897884470285,-0.20109360419224362,-0.47534414247425594,-0.4727031586560192,-0.3950668053340134,-0.3124310945183106,-0.5782379535079982,-0.6707645790807437,-0.23830321562352189,-0.6301941894083998,-0.4633597129734757,-0.9300079340908414,P23
2.245549378093753,2.616087769334921,1.3499624125867487,1.7178383089314624,2.3233007789889264,3.0050160883257555,2.1187612615352944,2.254118561698865,2.3037074463925387,2.2315658868910724,2.519547117294108,1.9467024234705717,3.2299065311436412,3.20193918621756,2.4714368626521064,2.5433102433603407,2.2293739618603547,2.401509784541557,2.433079949200017,1.245699946731539,1.8666201833912914,1.5037277144961605,2.929828484685489,1.1205088388288598,1.8565699021027011,2.506496834845229,1.6984935417709743,1.7273727679168152,1.8273043842647967,2.0331773215975275,2.3010701358865173,2.539680254130334,2.8224805942242153,2.961182554745595,2.217847709463309,2.1350665463854606,3.8339336232974803,2.572715988539003,3.082697709134074,3.1634449288787096,2.149851904269046,2.1325661305340353,2.6086886538987164,2.460511456486814,2.7233901661359448,2.0597269071000825,1.9170975379699122,2.6521132216121286,1.2764438723439726,2.8428609839084933,2.205159780356903,0.5347319859628988,P24
1.4168541898729514,1.501860875605883,1.8099061949454602,1.644055506869,0.7960894867822239,1.8352608576296878,2.418445653618159,1.4877843954704937,1.0491168885076465,1.6987568891251381,2.593197373642346,2.4079730697798727,1.883258841952916,2.2181985159677717,1.6499267556501154,1.8884625833389237,1.5094479114228507,1.653258051757661,2.8018110922282364,1.245699946731539,1.7924019665588975,1.5816824048858555,2.0069851402520755,1.6752906876018787,1.9378788010445573,1.0090243863680552,1.2751750837573725,2.0357145099814966,2.023614339972672,2.426805110524621,1.2633668358034307,1.5773025856415472,2.4491420805580235,1.6694480101558655,2.772138770287575,2.2278855744808026,1.642342315107696,1.2829501225079258,1.6632631442242503,2.233963790801529,2.601169437495955,1.86329769960408,2.0799973173776354,1.6605438341751322,2.812488936749372,2.147584610863727,1.7450054351093667,2.302336611012879,1.9001632615070587,1.8375029074220244,1.5380299070243084,1.1624776659859304,P25
0.4224199640079894,0.3876339818768452,-0.02986893448938616,-0.12673174263009887,-0.04387672393146255,-0.1923148755768299,-0.05395058106547246,0.10838289625942556,0.015924664367147,0.32867660915559305,0.4573399395434373,-0.2058939259728321,0.3869836317409984,-0.1276446207817235,0.604368437647581,-0.14884124783881778,0.06959581054784254,0.15675458618986918,-0.07429182339187561,0.40787657333044885,0.4564740635758082,0.8021355009889068,-0.22321960879534072,0.01094514128282152,0.14908302432372375,0.0107094207166062,0.21687893872336814,0.1856640575934067,-0.2339501506678933,0.06503837696205989,0.22566353572034398,0.22997384975724636,0.20911099856087254,-0.08362030035876795,-0.18408022077517758,-0.18540915599809418,0.2725977474890808,-0.09894187681108582,0.1551139190075625,0.003209059416296083,0.16405475807064468,-0.29084974783556206,0.5820385305679061,-0.2949325759200899,0.05042704773312347,-0.48814650204559895,0.36826861222500223,0.02878864211775575,0.11810786389824153,0.1923715095350749,0.10846589274017694,1.267101945989769,P26
2.9085055286703945,1.9793866872040422,1.8099061949454602,2.160535121306237,1.8651373913269156,1.6013098114904742,2.793051143721739,1.3345175622248193,2.5989052247183957,2.2315658868910724,2.7404978863388223,2.2542161876767723,1.883258841952916,2.823577389967641,1.4258785446495723,2.5433102433603407,3.0212926173416093,2.1022090914279983,3.023049778045168,2.15968908135091,2.3119294843856544,0.8800901913786017,1.7762743041437221,1.8337997872513128,1.2060987105678525,1.8076763588892144,2.6509600723015785,3.5774232203049046,1.8273043842647967,2.5252120577563946,1.7350501540230157,1.7697781193393047,2.2624728237249276,2.130781776080769,1.663556648639043,2.7847997430528557,3.4686684052658494,1.8357069222355304,1.9294071251448424,2.141015676993811,2.962223464077483,1.1452485504575327,2.7849190994057436,2.19385558238292,2.099698771841953,1.5325806845182173,1.4868672808185484,1.7776716951140044,3.1476020398332305,1.9288990961935215,2.3957683155947875,1.9994719060166388,P27
2.0798103404495927,1.8202114166713226,2.039878086124816,2.308100725431162,1.6360556974959104,1.6792934935368788,1.669234673410998,1.4877843954704937,2.451306335555467,1.7748724602345574,2.00399532285644,2.6386083929345228,2.0328863629741076,1.310130204967967,1.9486577036508395,2.0339842855659054,1.005499676116598,1.9525587448712192,1.4743789773266462,1.7026945140412246,1.4213108823969283,2.361229308782804,2.3915032004326644,2.0715634367254636,1.8565699021027011,1.30851887606349,2.2276416142879767,1.6245921872285878,2.710699184950235,2.8204328994517147,2.3954067995304347,2.3472047204325763,1.515795796392544,2.130781776080769,1.2940292747561988,2.320704602576145,2.6468216646946803,2.388463721963135,2.1955511060654342,1.955119449378375,2.5109059308505732,2.222322274177354,2.0799973173776354,2.3716261651188497,2.901587707362799,2.2354423146273708,1.7450054351093667,1.8651158477638168,1.632854951865736,1.5633143411075328,2.3957683155947875,1.6855990660051232,P28
